下单乘客ID,服务订单,流水,最近坐车时间
1414387,1,118.00000000000000000000,2023-03-19
1414461,1,70.00000000000000000000,2023-03-19
194075,1,35.00000000000000000000,2023-03-30
1414501,1,35.00000000000000000000,2023-03-19
1414504,1,35.00000000000000000000,2023-05-01
1414593,1,35.00000000000000000000,2023-03-19
194051,1,35.00000000000000000000,2023-05-26
1414671,1,45.00000000000000000000,2023-03-19
1414777,1,98.00000000000000000000,2023-03-20
1414813,1,70.00000000000000000000,2023-03-19
1414818,1,118.00000000000000000000,2023-03-19
1414839,1,35.00000000000000000000,2023-05-21
1414841,1,35.00000000000000000000,2023-05-04
1414864,1,40.00000000000000000000,2023-03-19
1414881,1,40.00000000000000000000,2023-03-19
1414898,1,35.00000000000000000000,2023-03-19
1473495,1,35.00000000000000000000,2023-05-28
193812,1,35.00000000000000000000,2023-04-03
1414973,1,118.00000000000000000000,2023-03-20
1414977,1,35.00000000000000000000,2023-03-19
1415075,1,70.00000000000000000000,2023-03-20
1415129,1,98.00000000000000000000,2023-03-20
1415173,1,35.00000000000000000000,2023-04-29
1415257,1,138.00000000000000000000,2023-05-25
1415274,1,40.00000000000000000000,2023-03-20
1415284,1,128.00000000000000000000,2023-03-20
1415322,1,30.00000000000000000000,2023-03-29
193767,1,35.00000000000000000000,2023-04-16
1415375,1,35.00000000000000000000,2023-05-30
1415476,1,40.00000000000000000000,2023-03-20
1415502,1,40.00000000000000000000,2023-03-20
1415582,1,35.00000000000000000000,2023-03-20
1415602,1,40.00000000000000000000,2023-03-20
1415638,1,35.00000000000000000000,2023-03-20
1415683,1,70.00000000000000000000,2023-03-20
1415712,1,35.00000000000000000000,2023-03-21
1415752,1,138.00000000000000000000,2023-03-20
1415782,1,35.00000000000000000000,2023-03-21
1415813,1,118.00000000000000000000,2023-03-31
1415857,1,35.00000000000000000000,2023-05-19
1416040,1,35.00000000000000000000,2023-03-21
193451,1,35.00000000000000000000,2023-03-12
1416242,1,35.00000000000000000000,2023-03-22
1473506,1,35.00000000000000000000,2023-05-27
1416319,1,35.00000000000000000000,2023-03-21
1416365,1,35.00000000000000000000,2023-05-29
1416439,1,35.00000000000000000000,2023-03-22
1416483,1,40.00000000000000000000,2023-05-17
1416540,1,138.00000000000000000000,2023-03-24
1416610,1,40.00000000000000000000,2023-03-22
1416637,1,98.00000000000000000000,2023-03-24
1416790,1,35.00000000000000000000,2023-03-22
1416884,1,35.00000000000000000000,2023-03-22
1416895,1,35.00000000000000000000,2023-03-22
193128,1,70.00000000000000000000,2023-02-01
1417122,1,50.00000000000000000000,2023-04-18
1417160,1,45.00000000000000000000,2023-03-23
1417226,1,118.00000000000000000000,2023-04-20
1417271,1,35.00000000000000000000,2023-03-23
1417324,1,35.00000000000000000000,2023-03-31
192980,1,138.00000000000000000000,2023-02-14
192966,1,35.00000000000000000000,2023-04-20
1417486,1,40.00000000000000000000,2023-03-23
1417549,1,35.00000000000000000000,2023-03-23
1417570,1,35.00000000000000000000,2023-03-23
1417679,1,98.00000000000000000000,2023-03-23
192830,1,80.00000000000000000000,2023-01-23
1473516,1,70.00000000000000000000,2023-05-27
1417788,1,40.00000000000000000000,2023-05-10
192786,1,70.00000000000000000000,2023-05-12
1417869,1,35.00000000000000000000,2023-03-24
1418011,1,35.00000000000000000000,2023-03-24
1418023,1,35.00000000000000000000,2023-03-24
1418027,1,35.00000000000000000000,2023-03-24
1418091,1,45.00000000000000000000,2023-03-24
1418119,1,35.00000000000000000000,2023-03-24
1418219,1,118.00000000000000000000,2023-03-24
1418252,1,35.00000000000000000000,2023-03-24
192712,1,35.00000000000000000000,2023-05-27
1418277,1,35.00000000000000000000,2023-05-19
1473523,1,35.00000000000000000000,2023-05-28
1418441,1,158.00000000000000000000,2023-03-24
1418448,1,70.00000000000000000000,2023-03-24
1418451,1,40.00000000000000000000,2023-04-07
1418516,1,35.00000000000000000000,2023-03-24
192701,1,70.00000000000000000000,2023-05-13
1418562,1,35.00000000000000000000,2023-03-24
1418572,1,138.00000000000000000000,2023-03-25
1418580,1,35.00000000000000000000,2023-03-25
1418692,1,128.00000000000000000000,2023-03-25
1418701,1,35.00000000000000000000,2023-03-25
1418725,1,40.00000000000000000000,2023-03-25
1418727,1,40.00000000000000000000,2023-03-25
1418732,1,45.00000000000000000000,2023-03-25
1418757,1,70.00000000000000000000,2023-03-25
1418777,1,138.00000000000000000000,2023-03-25
1473566,1,45.00000000000000000000,2023-05-28
1418844,1,40.00000000000000000000,2023-03-27
1418872,1,138.00000000000000000000,2023-03-25
1418962,1,138.00000000000000000000,2023-04-30
1419027,1,118.00000000000000000000,2023-04-03
1419037,1,118.00000000000000000000,2023-03-25
1419061,1,35.00000000000000000000,2023-03-25
1419075,1,35.00000000000000000000,2023-03-25
1419176,1,70.00000000000000000000,2023-05-21
1419178,1,70.00000000000000000000,2023-03-29
1473571,1,35.00000000000000000000,2023-05-28
192410,1,35.00000000000000000000,2023-05-06
1419369,1,45.00000000000000000000,2023-03-25
1473577,1,35.00000000000000000000,2023-05-28
1419623,1,138.00000000000000000000,2023-03-26
1419678,1,70.00000000000000000000,2023-03-26
1419686,1,35.00000000000000000000,2023-03-26
1419721,1,40.00000000000000000000,2023-03-26
1419772,1,90.00000000000000000000,2023-03-26
1419830,1,70.00000000000000000000,2023-03-26
192176,1,138.00000000000000000000,2023-05-05
1419938,1,45.00000000000000000000,2023-04-07
1419956,1,35.00000000000000000000,2023-03-27
1419977,1,158.00000000000000000000,2023-03-26
1473589,1,118.00000000000000000000,2023-05-28
1473596,1,35.00000000000000000000,2023-05-28
1420152,1,30.00000000000000000000,2023-03-26
1420159,1,70.00000000000000000000,2023-03-27
1420161,1,30.00000000000000000000,2023-03-26
1420172,1,35.00000000000000000000,2023-04-01
1420183,1,138.00000000000000000000,2023-03-26
1420219,1,138.00000000000000000000,2023-03-26
1420265,1,45.00000000000000000000,2023-03-26
1420280,1,118.00000000000000000000,2023-03-26
1420301,1,35.00000000000000000000,2023-05-21
1420313,1,35.00000000000000000000,2023-03-26
192063,1,118.00000000000000000000,2023-05-12
1420402,1,98.00000000000000000000,2023-03-26
1473600,1,105.00000000000000000000,2023-05-28
1420450,1,35.00000000000000000000,2023-03-27
1420452,1,35.00000000000000000000,2023-03-27
1420494,1,35.00000000000000000000,2023-03-29
1420513,1,98.00000000000000000000,2023-03-26
1420651,1,35.00000000000000000000,2023-04-03
1420798,1,45.00000000000000000000,2023-05-16
1420878,1,35.00000000000000000000,2023-03-27
191644,1,35.00000000000000000000,2023-02-07
1421045,1,40.00000000000000000000,2023-05-04
191639,1,35.00000000000000000000,2023-05-06
1421079,1,35.00000000000000000000,2023-03-27
1421170,1,118.00000000000000000000,2023-04-14
191584,1,118.00000000000000000000,2023-02-08
1421355,1,35.00000000000000000000,2023-03-28
1421551,1,35.00000000000000000000,2023-03-29
1473634,1,158.00000000000000000000,2023-05-28
1421636,1,98.00000000000000000000,2023-03-28
1421641,1,138.00000000000000000000,2023-03-29
1421646,1,35.00000000000000000000,2023-03-28
1421699,1,40.00000000000000000000,2023-04-05
191567,1,35.00000000000000000000,2023-02-02
1421744,1,45.00000000000000000000,2023-04-08
191565,1,35.00000000000000000000,2023-04-10
1421785,1,35.00000000000000000000,2023-03-29
1422090,1,45.00000000000000000000,2023-03-29
1422116,1,35.00000000000000000000,2023-03-29
1422150,1,98.00000000000000000000,2023-03-29
1422177,1,98.00000000000000000000,2023-04-04
1422188,1,70.00000000000000000000,2023-03-29
191437,1,35.00000000000000000000,2023-03-16
1422206,1,138.00000000000000000000,2023-03-29
1422273,1,40.00000000000000000000,2023-03-29
1422282,1,70.00000000000000000000,2023-03-29
191413,1,35.00000000000000000000,2023-02-23
1422429,1,35.00000000000000000000,2023-04-01
1422438,1,70.00000000000000000000,2023-03-30
1422485,1,35.00000000000000000000,2023-05-04
1422623,1,35.00000000000000000000,2023-03-30
1422697,1,45.00000000000000000000,2023-03-30
1422757,1,45.00000000000000000000,2023-03-30
191287,1,40.00000000000000000000,2023-01-25
1473653,1,35.00000000000000000000,2023-05-28
1473703,1,98.00000000000000000000,2023-05-28
1422998,1,40.00000000000000000000,2023-03-30
1423014,1,198.00000000000000000000,2023-03-30
191280,1,40.00000000000000000000,2023-04-06
1423077,1,35.00000000000000000000,2023-03-30
1423084,1,35.00000000000000000000,2023-03-30
1423215,1,118.00000000000000000000,2023-03-31
1423225,1,35.00000000000000000000,2023-04-02
1423230,1,45.00000000000000000000,2023-05-19
191254,1,100.00000000000000000000,2023-01-30
1423302,1,138.00000000000000000000,2023-03-31
1473801,1,40.00000000000000000000,2023-05-28
1423395,1,35.00000000000000000000,2023-04-01
1423477,1,40.00000000000000000000,2023-03-31
191203,1,35.00000000000000000000,2023-05-12
1473829,1,35.00000000000000000000,2023-05-28
1423681,1,35.00000000000000000000,2023-04-01
1423857,1,35.00000000000000000000,2023-03-31
191159,1,35.00000000000000000000,2023-01-14
191151,1,35.00000000000000000000,2023-02-09
191081,1,35.00000000000000000000,2023-03-16
191033,1,118.00000000000000000000,2023-05-27
1424198,1,45.00000000000000000000,2023-03-31
1424288,1,98.00000000000000000000,2023-03-31
1424290,1,178.00000000000000000000,2023-04-01
1424295,1,35.00000000000000000000,2023-04-01
1424366,1,35.00000000000000000000,2023-04-01
191022,1,35.00000000000000000000,2023-01-01
1424376,1,35.00000000000000000000,2023-04-02
1473836,1,35.00000000000000000000,2023-05-28
1424501,1,35.00000000000000000000,2023-04-01
1424507,1,35.00000000000000000000,2023-05-27
1424508,1,35.00000000000000000000,2023-05-25
1424590,1,35.00000000000000000000,2023-04-22
190982,1,70.00000000000000000000,2023-05-01
190971,1,118.00000000000000000000,2023-05-18
190951,1,118.00000000000000000000,2023-03-04
1424897,1,35.00000000000000000000,2023-04-01
1473868,1,70.00000000000000000000,2023-05-28
1424987,1,35.00000000000000000000,2023-04-01
190913,1,138.00000000000000000000,2023-05-24
1425070,1,35.00000000000000000000,2023-04-01
1425082,1,70.00000000000000000000,2023-04-01
1425117,1,40.00000000000000000000,2023-04-02
190909,1,60.00000000000000000000,2023-01-24
1425167,1,45.00000000000000000000,2023-04-12
1425176,1,138.00000000000000000000,2023-04-01
1425198,1,138.00000000000000000000,2023-04-02
1425207,1,35.00000000000000000000,2023-04-02
190890,1,35.00000000000000000000,2023-03-12
190888,1,118.00000000000000000000,2023-04-29
1473869,1,35.00000000000000000000,2023-05-28
1425357,1,35.00000000000000000000,2023-04-03
1425358,1,35.00000000000000000000,2023-04-02
1425495,1,35.00000000000000000000,2023-04-02
1425595,1,35.00000000000000000000,2023-04-02
1473895,1,45.00000000000000000000,2023-05-28
1425673,1,98.00000000000000000000,2023-04-02
1425698,1,70.00000000000000000000,2023-04-02
1425865,1,128.00000000000000000000,2023-04-02
1473947,1,40.00000000000000000000,2023-05-28
1425889,1,40.00000000000000000000,2023-04-02
190838,1,35.00000000000000000000,2023-04-21
1425953,1,35.00000000000000000000,2023-04-02
1425980,1,35.00000000000000000000,2023-04-03
1425983,1,98.00000000000000000000,2023-04-03
1474039,1,35.00000000000000000000,2023-05-28
1426057,1,35.00000000000000000000,2023-04-03
1426141,1,45.00000000000000000000,2023-04-03
1426155,1,35.00000000000000000000,2023-04-03
1426199,1,35.00000000000000000000,2023-04-03
1426215,1,35.00000000000000000000,2023-05-02
1426269,1,35.00000000000000000000,2023-04-03
190761,1,45.00000000000000000000,2023-03-06
1426355,1,118.00000000000000000000,2023-04-03
1426452,1,45.00000000000000000000,2023-04-03
1426528,1,45.00000000000000000000,2023-04-03
1426600,1,40.00000000000000000000,2023-04-04
1474053,1,70.00000000000000000000,2023-05-28
1426830,1,158.00000000000000000000,2023-04-03
1426912,1,98.00000000000000000000,2023-04-04
190760,1,35.00000000000000000000,2023-02-11
1427112,1,98.00000000000000000000,2023-05-02
1427152,1,35.00000000000000000000,2023-04-04
1427197,1,98.00000000000000000000,2023-04-05
1427212,1,98.00000000000000000000,2023-04-04
1427235,1,118.00000000000000000000,2023-04-04
1427313,1,35.00000000000000000000,2023-04-05
190756,1,35.00000000000000000000,2023-04-15
1427473,1,40.00000000000000000000,2023-04-04
1427488,1,138.00000000000000000000,2023-05-21
1474076,1,118.00000000000000000000,2023-05-29
1427515,1,118.00000000000000000000,2023-05-05
190750,1,35.00000000000000000000,2023-02-05
1427617,1,70.00000000000000000000,2023-05-27
1427706,1,30.00000000000000000000,2023-04-07
1474090,1,40.00000000000000000000,2023-05-28
190648,1,40.00000000000000000000,2023-01-18
1427890,1,35.00000000000000000000,2023-04-04
1427902,1,98.00000000000000000000,2023-04-22
1427949,1,35.00000000000000000000,2023-04-22
1427955,1,98.00000000000000000000,2023-04-04
1428071,1,98.00000000000000000000,2023-04-05
1428073,1,118.00000000000000000000,2023-04-05
1428113,1,118.00000000000000000000,2023-04-05
1428138,1,35.00000000000000000000,2023-04-17
1428280,1,35.00000000000000000000,2023-04-05
1428347,1,118.00000000000000000000,2023-04-05
1428368,1,35.00000000000000000000,2023-04-05
1428389,1,118.00000000000000000000,2023-04-05
1474094,1,45.00000000000000000000,2023-05-28
1428450,1,70.00000000000000000000,2023-04-06
1428513,1,35.00000000000000000000,2023-04-05
1428590,1,45.00000000000000000000,2023-04-05
1428649,1,98.00000000000000000000,2023-04-05
1428650,1,35.00000000000000000000,2023-04-29
190529,1,35.00000000000000000000,2023-04-30
190473,1,35.00000000000000000000,2023-03-03
190360,1,35.00000000000000000000,2023-03-29
1428808,1,35.00000000000000000000,2023-05-08
190336,1,35.00000000000000000000,2023-05-03
1428854,1,40.00000000000000000000,2023-04-05
1428917,1,158.00000000000000000000,2023-04-05
1428922,1,35.00000000000000000000,2023-05-12
1428943,1,35.00000000000000000000,2023-04-06
1429017,1,35.00000000000000000000,2023-04-18
1429079,1,35.00000000000000000000,2023-04-06
1429100,1,35.00000000000000000000,2023-04-06
1429144,1,45.00000000000000000000,2023-04-06
1429199,1,98.00000000000000000000,2023-04-06
1429238,1,40.00000000000000000000,2023-05-21
1429244,1,118.00000000000000000000,2023-04-07
1429260,1,35.00000000000000000000,2023-04-06
1474136,1,35.00000000000000000000,2023-05-28
1429292,1,40.00000000000000000000,2023-04-06
1429320,1,98.00000000000000000000,2023-04-06
190263,1,35.00000000000000000000,2023-05-28
1429345,1,98.00000000000000000000,2023-05-03
1474198,1,70.00000000000000000000,2023-05-29
1429360,1,118.00000000000000000000,2023-04-06
1474202,1,35.00000000000000000000,2023-05-28
1429368,1,70.00000000000000000000,2023-04-06
1429402,1,45.00000000000000000000,2023-04-06
1474206,1,45.00000000000000000000,2023-05-29
1429407,1,40.00000000000000000000,2023-05-07
1429478,1,35.00000000000000000000,2023-04-06
1429533,1,35.00000000000000000000,2023-04-07
1429534,1,40.00000000000000000000,2023-04-06
1429547,1,35.00000000000000000000,2023-04-06
1474230,1,35.00000000000000000000,2023-05-28
1429611,1,45.00000000000000000000,2023-05-10
1429636,1,35.00000000000000000000,2023-04-06
1429648,1,70.00000000000000000000,2023-04-06
1429975,1,118.00000000000000000000,2023-04-07
1430076,1,35.00000000000000000000,2023-05-12
1430096,1,98.00000000000000000000,2023-05-02
1430099,1,40.00000000000000000000,2023-04-07
1430119,1,35.00000000000000000000,2023-05-03
1430210,1,138.00000000000000000000,2023-04-08
1430278,1,98.00000000000000000000,2023-04-07
1430291,1,40.00000000000000000000,2023-04-07
1474262,1,35.00000000000000000000,2023-05-28
190091,1,70.00000000000000000000,2023-05-05
1430503,1,35.00000000000000000000,2023-05-08
1430520,1,35.00000000000000000000,2023-04-10
1430558,1,35.00000000000000000000,2023-04-07
1430561,1,118.00000000000000000000,2023-04-08
1430585,1,40.00000000000000000000,2023-04-09
1474288,1,40.00000000000000000000,2023-05-29
190051,1,35.00000000000000000000,2023-04-24
1430626,1,35.00000000000000000000,2023-04-07
1474291,1,45.00000000000000000000,2023-05-28
1430655,1,138.00000000000000000000,2023-04-07
1430712,1,35.00000000000000000000,2023-04-07
1430722,1,98.00000000000000000000,2023-04-07
1430744,1,35.00000000000000000000,2023-04-08
1430798,1,35.00000000000000000000,2023-04-08
1430823,1,35.00000000000000000000,2023-04-08
1431028,1,35.00000000000000000000,2023-04-09
190047,1,35.00000000000000000000,2023-01-02
1431241,1,35.00000000000000000000,2023-04-08
190040,1,35.00000000000000000000,2023-04-04
1431376,1,35.00000000000000000000,2023-04-08
1431461,1,40.00000000000000000000,2023-04-08
1431463,1,40.00000000000000000000,2023-04-08
1431496,1,35.00000000000000000000,2023-04-08
1431499,1,35.00000000000000000000,2023-04-08
1474315,1,138.00000000000000000000,2023-05-28
1431537,1,35.00000000000000000000,2023-04-08
1431549,1,35.00000000000000000000,2023-04-08
1431558,1,70.00000000000000000000,2023-04-08
189942,1,35.00000000000000000000,2023-02-24
189904,1,35.00000000000000000000,2023-03-22
1431622,1,40.00000000000000000000,2023-04-08
189892,1,98.00000000000000000000,2023-02-05
1431646,1,35.00000000000000000000,2023-04-09
1431649,1,35.00000000000000000000,2023-04-08
1431685,1,138.00000000000000000000,2023-04-30
1431686,1,35.00000000000000000000,2023-04-08
1431687,1,35.00000000000000000000,2023-04-08
189871,1,105.00000000000000000000,2023-01-14
1431859,1,35.00000000000000000000,2023-04-17
1431924,1,45.00000000000000000000,2023-04-09
1432013,1,118.00000000000000000000,2023-04-09
189860,1,118.00000000000000000000,2023-02-19
1432053,1,35.00000000000000000000,2023-04-09
189859,1,35.00000000000000000000,2023-05-17
1432107,1,35.00000000000000000000,2023-04-09
1432186,1,30.00000000000000000000,2023-04-09
1432191,1,35.00000000000000000000,2023-04-09
1432197,1,98.00000000000000000000,2023-04-09
1432346,1,70.00000000000000000000,2023-04-09
